20130909	34.312	-106.690	5.00	-0.27
20130909	34.315	-106.687	5.00	0.66
20130907	34.192	-106.867	5.00	0.19
20130907	34.581	-107.551	5.00	0.41
20130906	34.511	-105.934	5.00	1.05
20130906	34.032	-107.063	9.21	0.38
20130905	36.161	-107.781	5.00	0.49
20130905	34.105	-106.987	5.85	-0.03
20130905	34.267	-107.109	5.00	2.44
20130904	34.046	-106.979	5.00	1.85
20130904	34.003	-106.986	8.96	0.66
20130904	34.244	-106.886	5.92	0.9
20130904	34.215	-107.288	5.00	1.58
20130904	34.229	-107.176	5.00	1.44
20130904	34.250	-107.079	5.00	2.42
20130904	34.035	-106.998	5.00	2.34
20130904	34.287	-107.084	5.00	2.57
20130902	34.450	-106.722	5.00	0.58
20130902	34.348	-107.166	5.00	2.4
20130901	34.102	-106.895	5.00	1.63
20130901	33.970	-106.852	5.00	2.25
20130831	33.988	-106.910	5.00	2.45
20130831	34.242	-107.199	5.00	1.81
20130830	33.457	-105.757	5.00	1.42
20130829	34.258	-107.076	5.00	1.89
20130827	34.304	-107.137	5.00	2.3
20130826	34.384	-107.061	5.00	0.27
20130826	34.441	-107.067	5.00	0.58
20130826	34.191	-107.520	5.00	1.19
20130825	34.363	-106.726	5.00	0.4
20130825	34.448	-107.069	5.00	0.31
20130825	33.543	-106.274	5.00	0.87
20130824	34.021	-106.919	5.00	0.42
20130823	33.047	-105.699	5.00	2.19
20130823	33.926	-106.605	5.00	0.4
20130822	33.897	-107.703	5.00	0.51
20130822	33.895	-107.322	5.00	0.47
20130822	33.813	-107.910	5.00	0.59
20130822	33.918	-107.408	7.77	0.64
20130822	34.052	-106.758	5.00	1.15
20130822	34.056	-106.981	5.00	-1.34
20130821	34.007	-106.998	10.88	0.04
20130819	34.126	-106.814	5.00	1.82
20130816	33.864	-106.874	5.00	2.33
20130813	34.220	-106.773	5.00	2.74
20130813	34.356	-106.728	5.00	0.36
20130813	34.046	-106.924	9.57	0.32
20130813	33.929	-106.617	3.17	1.16
20130812	34.184	-106.537	7.23	0.66
20130812	33.904	-106.595	1.47	0.38
20130810	33.926	-106.619	2.75	0.83
20130810	34.280	-106.917	5.00	0.31
20130809	34.061	-106.995	5.00	0.86
20130808	33.934	-106.613	5.00	0.89
20130808	33.928	-106.621	5.00	0.27
20130808	33.926	-106.623	4.14	0.91
20130808	34.133	-107.073	5.00	0.26
20130808	34.106	-107.041	2.84	0.27
20130808	34.096	-106.996	5.00	0
20130806	34.057	-106.991	5.00	1.23
20130806	34.040	-106.798	5.00	2.59
20130804	34.110	-106.921	5.00	1.29
20130804	34.326	-107.077	5.00	2.42
20130803	34.184	-106.865	5.00	0.48
20130803	33.932	-106.635	3.15	0.77
20130730	34.138	-106.640	5.00	0.44
20130730	33.915	-106.624	7.35	0.75
20130730	33.929	-106.605	5.00	0.99
20130729	33.933	-106.623	5.00	0.36
20130729	34.272	-106.925	5.00	0.64
20130727	33.937	-106.608	5.00	0.48
20130726	34.175	-106.864	5.00	1.11
20130726	34.175	-106.867	5.00	0.97
20130726	34.182	-106.868	5.00	0.37
20130725	33.924	-106.613	5.00	0.54
20130725	33.927	-106.620	3.86	0.76
20130724	34.946	-107.401	5.00	1.22
20130724	33.927	-106.616	5.00	0.19
20130724	34.124	-106.864	8.29	0.31
20130723	33.923	-106.623	4.54	1.59
20130722	33.937	-106.623	1.60	2.12
20130722	33.879	-106.568	5.00	1.61
20130722	33.935	-106.621	2.26	1.54
20130721	33.927	-106.619	1.43	1.75
20130721	33.909	-106.603	2.65	0.65
20130720	34.641	-108.508	5.00	0.53
20130719	33.904	-106.598	3.16	1.19
20130719	34.042	-107.026	5.00	0.05
20130719	33.935	-106.615	5.00	0.35
20130718	34.073	-106.988	5.00	0.73
20130718	33.916	-106.616	6.77	0.75
20130717	34.009	-106.683	5.50	0.48
20130715	33.932	-106.634	5.44	0.08
20130715	33.910	-106.611	6.42	0.85
20130715	33.894	-106.609	9.65	0.44
20130715	33.935	-106.616	5.00	0.39
20130714	33.924	-106.610	2.90	0.73
20130714	33.928	-106.618	2.55	0.56
20130714	33.930	-106.628	4.69	0.66
20130713	33.925	-106.612	5.00	0.86
20130713	33.929	-106.616	3.69	2.17
20130713	34.030	-106.775	5.00	0.76
20130713	33.916	-106.601	1.99	0.59
20130712	33.924	-106.612	3.22	1.01
